name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qf3273,1.018,4.46326e-16,1.018,1.018,1.018,1.018,2.16868,0.720111,1.293,5.36,1.44857,2.88879,0.275
qf3274,0.916,2.23163e-16,0.916,0.916,0.916,0.916,2.18513,0.735644,1.297,5.48,1.44949,2.92077,0.381
qf3275,0.916,2.23163e-16,0.916,0.916,0.916,0.916,2.18358,0.736232,1.284,5.471,1.44735,2.91981,0.368
qf3276,0.814,0,0.814,0.814,0.814,0.814,2.1632,0.719959,1.245,5.35,1.44324,2.88316,0.431
qf3277,0.814,0,0.814,0.814,0.814,0.814,2.13325,0.696488,1.25,5.159,1.43676,2.82974,0.436
qf3278,0.814,0,0.814,0.814,0.814,0.814,2.09512,0.670238,1.221,4.984,1.42488,2.76536,0.407
qf3279,0.814,0,0.814,0.814,0.814,0.814,2.0558,0.642621,1.2,4.733,1.41318,2.69842,0.386
qf3280,0.814,0,0.814,0.814,0.814,0.814,2.00957,0.60845,1.188,4.5,1.40112,2.61802,0.374
qf3281,0.775,0,0.775,0.775,0.775,0.775,1.96678,0.578829,1.148,4.304,1.38795,2.54561,0.373
qf3282,0.814,0,0.814,0.814,0.814,0.814,1.92122,0.54883,1.152,4.138,1.37239,2.47005,0.338
qf3283,0.814,0,0.814,0.814,0.814,0.814,1.87765,0.52142,1.124,3.923,1.35623,2.39907,0.31
qf3284,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.83969,0.497042,1.112,3.791,1.34265,2.33673,0.196
qf3285,0.775,0,0.775,0.775,0.775,0.775,1.79593,0.472466,1.084,3.626,1.32346,2.2684,0.309
qf3286,0.775,0,0.775,0.775,0.775,0.775,1.75674,0.446914,1.081,3.494,1.30983,2.20365,0.306
qf3287,0.775,0,0.775,0.775,0.775,0.775,1.71906,0.428128,1.055,3.313,1.29093,2.14719,0.28
qh1836,6.767,1.78531e-15,6.767,6.767,6.767,6.767,4.67897,0.534599,3.537,6.158,4.14437,5.21357,0.609
qh1837,7.449,3.57061e-15,7.449,7.449,7.449,7.449,4.84552,0.560994,3.714,6.264,4.28453,5.40651,1.185
qh1838,7.806,2.67796e-15,7.806,7.806,7.806,7.806,4.88939,0.567142,3.696,6.475,4.32225,5.45653,1.331
qh1839,7.092,2.67796e-15,7.092,7.092,7.092,7.092,4.83364,0.545221,3.601,6.449,4.28842,5.37886,0.643
qh1840,6.767,1.78531e-15,6.767,6.767,6.767,6.767,4.70531,0.514591,3.418,6.238,4.19072,5.2199,0.529
qh1841,6.117,8.92653e-16,6.117,6.117,6.117,6.117,4.53106,0.471398,3.246,5.932,4.05966,5.00246,0.185
qh1873,6.767,1.78531e-15,6.767,6.767,6.767,6.767,3.48569,0.307791,2.436,4.533,3.1779,3.79348,2.234
qh1874,7.092,2.67796e-15,7.092,7.092,7.092,7.092,3.90159,0.34092,2.821,4.885,3.56067,4.24251,2.207
qh1875,7.449,3.57061e-15,7.449,7.449,7.449,7.449,4.34209,0.407008,3.248,5.312,3.93508,4.7491,2.137
qh1877,14.294,1.78531e-15,14.294,14.294,14.294,14.294,5.89708,0.750325,4.539,8.609,5.14675,6.64741,5.685
qh1878,14.748,3.57061e-15,14.748,14.748,14.748,14.748,6.2126,0.767624,4.813,8.956,5.44498,6.98022,5.792
qh1879,12.51,3.57061e-15,12.51,12.51,12.51,12.51,6.27179,0.701669,4.851,8.488,5.57012,6.97346,4.022
qh1880,11.246,1.78531e-15,11.246,11.246,11.246,11.246,6.18489,0.632507,4.787,8.328,5.55238,6.8174,2.918
qh1881,9.656,3.57061e-15,9.656,9.656,9.656,9.656,5.99928,0.557516,4.697,7.933,5.44176,6.5568,1.723
qh1882,8.163,3.57061e-15,8.163,8.163,8.163,8.163,5.75201,0.481627,4.536,7.359,5.27038,6.23364,0.804
qh1883,7.449,3.57061e-15,7.449,7.449,7.449,7.449,5.47287,0.413901,4.396,6.815,5.05897,5.88677,0.634
qh1884,6.767,1.78531e-15,6.767,6.767,6.767,6.767,5.18674,0.364932,4.228,6.255,4.82181,5.55167,0.512
qh1885,6.117,8.92653e-16,6.117,6.117,6.117,6.117,4.90749,0.332201,4.038,5.718,4.57529,5.23969,0.399
qh1886,5.467,8.92653e-16,5.467,5.467,5.467,5.467,4.64835,0.312579,3.906,5.317,4.33577,4.96093,0.15
qh1900,3.745,4.46326e-16,3.745,3.745,3.745,3.745,4.62189,0.490262,3.765,5.974,4.13163,5.11215,0.02
qh1903,13.84,3.57061e-15,13.84,13.84,13.84,13.84,7.76136,0.999559,5.432,11.35,6.7618,8.76092,2.49
qh1954,5.792,8.92653e-16,5.792,5.792,5.792,5.792,3.28774,0.275167,2.531,3.823,3.01257,3.56291,1.969
qh1955,4.005,8.92653e-16,4.005,4.005,4.005,4.005,3.32266,0.285994,2.618,3.941,3.03667,3.60865,0.064
qh1977,3.224,1.78531e-15,3.224,3.224,3.224,3.224,2.28582,0.253523,1.603,2.929,2.0323,2.53934,0.295
qh1978,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.25227,0.25039,1.583,2.888,2.00188,2.50266,0.075
qh1979,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.21319,0.249707,1.531,2.853,1.96348,2.4629,0.11
qh1980,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.1711,0.251498,1.477,2.812,1.9196,2.4226,0.151
qh1981,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.12186,0.253667,1.415,2.777,1.86819,2.37553,0.186
qh1982,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.07449,0.255428,1.349,2.734,1.81906,2.32992,0.229
qh1985,3.745,4.46326e-16,3.745,3.745,3.745,3.745,2.59327,0.280986,1.891,3.245,2.31228,2.87426,0.5
qh1986,3.745,4.46326e-16,3.745,3.745,3.745,3.745,2.63557,0.283986,1.935,3.24,2.35158,2.91956,0.505
qh1987,3.224,1.78531e-15,3.224,3.224,3.224,3.224,2.64308,0.290609,1.958,3.205,2.35247,2.93369,0.019
qh2037,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.12511,0.280225,0.5066,1.786,0.844889,1.40534,0.006
qh2038,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.11828,0.277956,0.5023,1.759,0.840326,1.39624,0.033
qh2039,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.11118,0.275916,0.5023,1.76,0.835269,1.3871,0.032
qh2040,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.10466,0.27599,0.4932,1.754,0.828672,1.38065,0.038
qh2041,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.09707,0.273186,0.4817,1.719,0.82388,1.37025,0.073
qh2042,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.08793,0.270605,0.479,1.705,0.817327,1.35854,0.087
qh2043,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.08062,0.268277,0.4754,1.688,0.812341,1.3489,0.104
qh2044,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.07297,0.266901,0.4653,1.691,0.806072,1.33987,0.101
qh2045,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.06646,0.263727,0.4689,1.666,0.802734,1.33019,0.126
qh2046,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.06025,0.263372,0.4586,1.655,0.796878,1.32362,0.137
qh2047,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.05273,0.263248,0.4517,1.627,0.789479,1.31598,0.165
qh2048,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.04962,0.261686,0.4565,1.625,0.787936,1.31131,0.167
qh2049,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.04343,0.259197,0.4588,1.606,0.784232,1.30263,0.186
qh2052,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.10935,0.278996,0.4906,1.761,0.830353,1.38835,0.031
qh2053,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.09092,0.27155,0.4829,1.695,0.819369,1.36247,0.325
qh2054,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.0738,0.266464,0.4753,1.657,0.807335,1.34026,0.135
qh2055,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.06065,0.26635,0.4787,1.663,0.7943,1.327,0.129
qh2056,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.0495,0.263116,0.4622,1.649,0.786379,1.31261,0.143
qh2057,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.03724,0.259914,0.4607,1.639,0.777329,1.29716,0.153
qh2058,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.02554,0.258175,0.4594,1.622,0.76737,1.28372,0.17
qh2059,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.01602,0.254577,0.4471,1.593,0.761441,1.27059,0.199
qh2060,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.00756,0.252384,0.4413,1.588,0.755178,1.25995,0.204
qh2061,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.998113,0.251259,0.4452,1.571,0.746854,1.24937,0.221
qh2062,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.991436,0.249052,0.4353,1.557,0.742384,1.24049,0.235
qh2063,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.983931,0.246318,0.4351,1.535,0.737613,1.23025,0.257
qh2064,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.977091,0.244672,0.4163,1.529,0.732419,1.22176,0.263
qh2065,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.969498,0.243506,0.419,1.513,0.725992,1.213,0.279
qh2066,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.966411,0.24089,0.4111,1.491,0.725521,1.2073,0.301
qh2067,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.959778,0.239824,0.41,1.501,0.719954,1.1996,0.291
qh2068,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.955456,0.239166,0.4116,1.479,0.71629,1.19462,0.313
qh2069,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.950142,0.236717,0.4032,1.475,0.713425,1.18686,0.317
qh2070,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.945094,0.238039,0.4005,1.468,0.707055,1.18313,0.324
qh2071,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.943341,0.237127,0.3958,1.453,0.706214,1.18047,0.339
qh2072,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.941042,0.23627,0.3904,1.447,0.704772,1.17731,0.345
qh2073,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.93784,0.23757,0.3955,1.456,0.70027,1.17541,0.336
qh2074,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.934979,0.236431,0.3975,1.444,0.698548,1.17141,0.348
qh2075,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.930167,0.235055,0.3949,1.43,0.695112,1.16522,0.362
qh2076,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.924826,0.23278,0.3901,1.438,0.692046,1.15761,0.354
qh2077,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.922602,0.231925,0.389,1.419,0.690677,1.15453,0.373
qh2078,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.918027,0.228722,0.3755,1.4,0.689305,1.14675,0.392
qh2079,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.91255,0.228554,0.3768,1.399,0.683996,1.1411,0.393
qh2080,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.907787,0.224666,0.3764,1.379,0.683121,1.13245,0.413
qh2081,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.905016,0.226291,0.3715,1.388,0.678725,1.13131,0.404
qh2082,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.90078,0.225215,0.3726,1.391,0.675565,1.12599,0.401
qh2083,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.896962,0.225058,0.3703,1.39,0.671904,1.12202,0.402
qh2084,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.893327,0.224641,0.3711,1.375,0.668686,1.11797,0.417
qh2085,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.889364,0.224499,0.3648,1.38,0.664865,1.11386,0.412
qh2086,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.885996,0.221887,0.3774,1.355,0.664109,1.10788,0.437
qh2087,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.88275,0.218499,0.376,1.351,0.664251,1.10125,0.441
qh2088,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.879677,0.217242,0.3665,1.339,0.662435,1.09692,0.453
qh2089,2.703,1.33898e-15,2.703,2.703,2.703,2.703,0.874231,0.215466,0.3669,1.338,0.658765,1.0897,1.365
qh2090,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.873173,0.216787,0.3677,1.338,0.656386,1.08996,0.682
qh2091,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.868764,0.214144,0.3704,1.343,0.65462,1.08291,0.677
qh2092,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.866182,0.214615,0.3606,1.334,0.651567,1.0808,0.686
qh2093,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.861409,0.214538,0.3517,1.335,0.646871,1.07595,0.685
qh2094,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.857544,0.212361,0.355,1.326,0.645183,1.0699,0.694
qh2095,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.854711,0.212513,0.3553,1.313,0.642198,1.06722,0.479
qh2096,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.851351,0.210429,0.3579,1.306,0.640922,1.06178,0.486
qh2097,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.84762,0.210558,0.3504,1.299,0.637062,1.05818,0.493
qh2098,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.843163,0.208947,0.352,1.279,0.634216,1.05211,0.513
qh2099,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.838375,0.207561,0.3563,1.293,0.630814,1.04594,0.499
qh2100,1.881,0,1.881,1.881,1.881,1.881,0.836029,0.207062,0.3664,1.295,0.628967,1.04309,0.586
qh2101,1.881,0,1.881,1.881,1.881,1.881,0.832714,0.206567,0.3648,1.298,0.626147,1.03928,0.583
qh2102,1.881,0,1.881,1.881,1.881,1.881,0.829805,0.204748,0.3645,1.287,0.625057,1.03455,0.594
qh2103,1.881,0,1.881,1.881,1.881,1.881,0.82721,0.203739,0.3537,1.265,0.623471,1.03095,0.616
qh2104,1.743,0,1.743,1.743,1.743,1.743,0.823867,0.204014,0.3633,1.274,0.619853,1.02788,0.469
qh2105,1.743,0,1.743,1.743,1.743,1.743,0.820649,0.203977,0.361,1.276,0.616672,1.02463,0.467
qh2106,1.743,0,1.743,1.743,1.743,1.743,0.818451,0.204326,0.3618,1.251,0.614125,1.02278,0.492
qh2107,1.743,0,1.743,1.743,1.743,1.743,0.814995,0.202685,0.3504,1.247,0.61231,1.01768,0.496
qh2108,1.743,0,1.743,1.743,1.743,1.743,0.811851,0.202121,0.3534,1.229,0.60973,1.01397,0.514
qh2109,1.743,0,1.743,1.743,1.743,1.743,0.81013,0.20155,0.3537,1.254,0.60858,1.01168,0.489
qh2110,1.881,0,1.881,1.881,1.881,1.881,0.808817,0.203218,0.352,1.256,0.605599,1.01203,0.625
qh2111,1.743,0,1.743,1.743,1.743,1.743,0.806191,0.202234,0.3519,1.248,0.603957,1.00842,0.495
qh2112,1.743,0,1.743,1.743,1.743,1.743,0.802698,0.201915,0.3389,1.249,0.600783,1.00461,0.494
qh2113,1.743,0,1.743,1.743,1.743,1.743,0.798298,0.200158,0.3417,1.223,0.59814,0.998456,0.52
qh2114,1.743,0,1.743,1.743,1.743,1.743,0.796392,0.199645,0.3408,1.218,0.596747,0.996037,0.525
qh2115,1.743,0,1.743,1.743,1.743,1.743,0.795448,0.196821,0.3462,1.227,0.598627,0.992269,0.516
qh2116,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.791452,0.196414,0.3495,1.205,0.595038,0.987866,0.399
qh2117,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.790486,0.196458,0.3511,1.212,0.594028,0.986944,0.392
qh2118,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.787677,0.195901,0.3483,1.203,0.591776,0.983578,0.401
qh2119,1.881,0,1.881,1.881,1.881,1.881,0.78393,0.196209,0.343,1.208,0.587721,0.980139,0.673
qh2120,1.743,0,1.743,1.743,1.743,1.743,0.78185,0.19698,0.3345,1.214,0.58487,0.97883,0.529
qh2121,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.77888,0.195532,0.3386,1.191,0.583348,0.974412,0.413
qh2122,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.777475,0.195136,0.3412,1.2,0.582339,0.972611,0.404
qh2141,1.881,0,1.881,1.881,1.881,1.881,3.24935,0.975163,1.897,7.039,2.27419,4.22451,0.016
qh2182,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.18163,0.162332,0.7806,1.569,1.01929,1.34396,0.035
qh2183,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.15998,0.160044,0.7662,1.528,0.999932,1.32002,0.076
qh2184,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.14051,0.157382,0.7509,1.51,0.983129,1.29789,0.094
qh2185,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.1209,0.157497,0.7319,1.491,0.963402,1.2784,0.113
qh2186,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.10298,0.155265,0.7286,1.445,0.947717,1.25825,0.159
qh2187,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.08585,0.154415,0.7082,1.423,0.931435,1.24027,0.181
qh2188,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.07145,0.154689,0.7128,1.414,0.916763,1.22614,0.19
qh2189,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.05895,0.155434,0.6922,1.393,0.903512,1.21438,0.211
qh2190,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.04445,0.157018,0.6773,1.394,0.887433,1.20147,0.21
qh2191,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.03189,0.158341,0.6722,1.395,0.87355,1.19023,0.209
qh2192,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.02049,0.15955,0.6491,1.388,0.860942,1.18004,0.216
qh2193,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.01147,0.156035,0.6522,1.377,0.855439,1.16751,0.227
qh2194,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.00172,0.157958,0.6316,1.373,0.843765,1.15968,0.231
qh2195,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.989178,0.155941,0.625,1.349,0.833237,1.14512,0.255
qh2196,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.981944,0.156893,0.6101,1.345,0.825051,1.13884,0.121
qh2197,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.973173,0.155055,0.6069,1.315,0.818118,1.12823,0.151
qh2198,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.964986,0.156083,0.588,1.313,0.808903,1.12107,0.153
qh2199,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.955736,0.156402,0.5837,1.306,0.799334,1.11214,0.16
qh2200,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.948173,0.155878,0.5791,1.285,0.792295,1.10405,0.181
qh2201,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.939194,0.155753,0.5605,1.272,0.783441,1.09495,0.194
qh2202,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.932496,0.155134,0.5608,1.265,0.777362,1.08763,0.201
qh2203,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.924918,0.156174,0.5399,1.256,0.768744,1.08109,0.21
qh2204,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.919935,0.154467,0.5386,1.262,0.765468,1.0744,0.204
qh2205,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.911938,0.155364,0.5412,1.263,0.756574,1.0673,0.203
qh2217,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.962633,0.157163,0.5569,1.4,0.80547,1.1198,0.066
qh2218,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.944149,0.149782,0.5427,1.337,0.794367,1.09393,0.129
qh2219,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.928461,0.144852,0.5492,1.283,0.783609,1.07331,0.183
qh2220,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.914465,0.140757,0.5438,1.22,0.773708,1.05522,0.246
qh2221,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.90225,0.140352,0.5304,1.229,0.761898,1.0426,0.237
qh2222,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.891686,0.139826,0.5257,1.227,0.75186,1.03151,0.239
qh2223,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.880889,0.139246,0.5207,1.214,0.741643,1.02013,0.252
qh2224,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.871912,0.140389,0.5129,1.194,0.731523,1.0123,0.272
qh2225,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.864009,0.140437,0.5006,1.207,0.723572,1.00445,0.259
qh2226,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.855806,0.141214,0.5023,1.205,0.714592,0.99702,0.122
qh2233,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.902007,0.181893,0.4825,1.306,0.720114,1.0839,0.021
qh2234,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.886275,0.175113,0.4847,1.278,0.711162,1.06139,0.049
qh2235,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.871081,0.169948,0.4808,1.262,0.701133,1.04103,0.065
qh2236,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.859782,0.165799,0.4731,1.226,0.693983,1.02558,0.101
qh2237,1.327,8.92653e-16,1.327,1.327,1.327,1.327,0.863858,0.164018,0.4663,1.246,0.69984,1.02788,0.081
qh2256,1.276,0,1.276,1.276,1.276,1.276,0.912825,0.185919,0.4799,1.26,0.726906,1.09874,0.016
qh2257,1.276,0,1.276,1.276,1.276,1.276,0.900018,0.181328,0.4611,1.254,0.71869,1.08135,0.022
qh2258,1.276,0,1.276,1.276,1.276,1.276,0.888591,0.177144,0.4636,1.229,0.711447,1.06573,0.047
qh2259,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.878474,0.172294,0.4642,1.216,0.70618,1.05077,0.009
qh2260,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.868351,0.170896,0.451,1.21,0.697455,1.03925,0.015
qh2261,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.859112,0.166598,0.4553,1.197,0.692514,1.02571,0.028
qh2262,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.851969,0.164592,0.4489,1.183,0.687377,1.01656,0.042
qh2263,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.843724,0.163911,0.4472,1.182,0.679813,1.00763,0.043
qh2264,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.836934,0.16195,0.4422,1.149,0.674984,0.998884,0.076
qh2265,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.830289,0.158715,0.4388,1.149,0.671574,0.989004,0.076
qh2266,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.824756,0.158296,0.4296,1.143,0.66646,0.983052,0.082
qh2267,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.818707,0.156675,0.4284,1.134,0.662032,0.975382,0.091
qh2268,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.813352,0.154509,0.4315,1.133,0.658843,0.967861,0.092
qh2269,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.809378,0.155785,0.4227,1.135,0.653593,0.965163,0.09
qh2270,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.804692,0.154457,0.4273,1.116,0.650235,0.959149,0.109
qh2271,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.800725,0.154242,0.4189,1.107,0.646483,0.954967,0.118
qh2272,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.799168,0.153099,0.4124,1.108,0.646069,0.952267,0.117
qh2273,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.796448,0.152295,0.4172,1.109,0.644153,0.948743,0.116
qh2274,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.79203,0.15233,0.412,1.106,0.6397,0.94436,0.119
qh2275,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.787326,0.151517,0.4066,1.104,0.635809,0.938843,0.121
qh2276,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.784862,0.151277,0.4114,1.099,0.633585,0.936139,0.126
qh2277,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.78126,0.150811,0.404,1.103,0.630449,0.932071,0.122
qh2278,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.776848,0.150259,0.4004,1.088,0.626589,0.927107,0.137
qh2279,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.774158,0.148648,0.3959,1.086,0.62551,0.922806,0.139
qh2280,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.770975,0.149797,0.3917,1.088,0.621178,0.920772,0.137
qh2281,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.76722,0.147981,0.3981,1.079,0.619239,0.915201,0.146
qh2282,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.763534,0.146849,0.3946,1.076,0.616685,0.910383,0.149
qh2283,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.760938,0.147742,0.3878,1.065,0.613196,0.90868,0.16
qh2284,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.762452,0.147136,0.3878,1.073,0.615316,0.909588,0.152
qh2310,1.466,4.46326e-16,1.466,1.466,1.466,1.466,2.29149,0.384376,1.637,3.573,1.90711,2.67587,0.171
qh2311,1.743,0,1.743,1.743,1.743,1.743,2.72125,0.483568,1.975,4.378,2.23768,3.20482,0.232
qh2340,1.743,0,1.743,1.743,1.743,1.743,1.32322,0.147745,0.9305,1.699,1.17548,1.47097,0.044
qh2341,1.743,0,1.743,1.743,1.743,1.743,1.28904,0.143384,0.9207,1.616,1.14565,1.43242,0.127
qh2342,1.743,0,1.743,1.743,1.743,1.743,1.2571,0.142212,0.8746,1.576,1.11489,1.39931,0.167
qh2343,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.22682,0.14,0.8565,1.549,1.08682,1.36682,0.055
qh2344,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.19985,0.137954,0.8227,1.495,1.06189,1.3378,0.109
qh2345,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.17342,0.135789,0.8046,1.479,1.03764,1.30921,0.125
qh2346,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.14808,0.135391,0.773,1.452,1.01269,1.28347,0.152
qh2347,1.604,6.6949e-16,1.604,1.604,1.604,1.604,1.12655,0.135073,0.7528,1.427,0.991479,1.26163,0.177
qh2348,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.10282,0.134972,0.7181,1.396,0.967843,1.23779,0.07
qh2349,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.08265,0.133016,0.7151,1.392,0.949633,1.21566,0.074
qh2350,1.466,4.46326e-16,1.466,1.466,1.466,1.466,1.06375,0.133405,0.7002,1.371,0.93035,1.19716,0.095
qh2352,1.327,8.92653e-16,1.327,1.327,1.327,1.327,1.02783,0.133339,0.6655,1.318,0.894491,1.16117,0.009
qh2353,1.327,8.92653e-16,1.327,1.327,1.327,1.327,1.00935,0.132351,0.6551,1.301,0.876999,1.1417,0.026
