name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qa2852,1.537,6.6949e-16,1.537,1.537,1.537,1.537,0.834563,0.200925,0.2468,1.135,0.633638,1.03549,0.402
qa2853,1.537,6.6949e-16,1.537,1.537,1.537,1.537,0.79799,0.202101,0.2212,1.103,0.595889,1.00009,0.434
qa2854,1.537,6.6949e-16,1.537,1.537,1.537,1.537,0.761099,0.19176,0.2122,1.042,0.569339,0.952859,0.495
qa2855,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.734148,0.192487,0.2038,1.011,0.541661,0.926635,0.445
qa2856,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.713384,0.187138,0.2097,0.9791,0.526246,0.900522,0.4769
qa2857,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.69667,0.184016,0.1957,0.9715,0.512654,0.880686,0.4845
qa2858,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.685542,0.181064,0.2126,0.9811,0.504478,0.866606,0.4749
qa2859,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.672168,0.177111,0.1926,0.9663,0.495057,0.849279,0.4897
qa2860,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.664292,0.17261,0.2024,0.9835,0.491682,0.836902,0.4725
qa2861,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.654008,0.171231,0.203,0.9758,0.482777,0.825239,0.4802
qa2862,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.646846,0.169533,0.199,0.9675,0.477313,0.816379,0.4885
qa2863,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.644197,0.170935,0.1985,0.9699,0.473262,0.815132,0.4861
qa2864,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.638037,0.169681,0.1964,0.9527,0.468356,0.807718,0.5033
qa2865,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.761453,0.184421,0.2305,1.032,0.577032,0.945874,0.424
qa2866,1.537,6.6949e-16,1.537,1.537,1.537,1.537,0.738917,0.184124,0.2166,1.004,0.554793,0.923041,0.533
qa2867,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.707171,0.180999,0.2152,0.9881,0.526172,0.88817,0.4679
qa2868,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.680912,0.176025,0.2086,0.9581,0.504887,0.856937,0.4979
qa2869,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.84599,0.198699,0.2344,1.115,0.647291,1.04469,0.341
qa2870,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.802144,0.193502,0.232,1.038,0.608642,0.995646,0.418
qa2871,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.752316,0.186711,0.2086,1.063,0.565605,0.939027,0.393
qa2872,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.70843,0.174547,0.2221,0.9465,0.533883,0.882977,0.5095
qa2873,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.681033,0.171002,0.2195,0.9358,0.510031,0.852035,0.4382
qa2874,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.660345,0.16507,0.2089,0.9405,0.495275,0.825415,0.4335
qa2875,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.644172,0.16164,0.2019,0.9046,0.482532,0.805812,0.4694
qa2876,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.632219,0.159496,0.1957,0.9052,0.472723,0.791715,0.4688
qa2877,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.621464,0.15957,0.1978,0.8895,0.461894,0.781034,0.4845
qa2878,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.613429,0.158034,0.1919,0.8814,0.455395,0.771463,0.5746
qa2879,1.537,6.6949e-16,1.537,1.537,1.537,1.537,0.649185,0.151819,0.1924,0.8894,0.497366,0.801004,0.6476
qa2880,1.627,2.23163e-16,1.627,1.627,1.627,1.627,0.903122,0.191575,0.2794,1.167,0.711547,1.0947,0.46
qa2881,1.537,6.6949e-16,1.537,1.537,1.537,1.537,0.864516,0.189609,0.2575,1.151,0.674907,1.05413,0.386
qa2882,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.809102,0.175852,0.2527,1.075,0.63325,0.984954,0.381
qa2883,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.754597,0.165217,0.2425,1.049,0.58938,0.919814,0.407
qa2884,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.707132,0.153286,0.2506,0.9206,0.553846,0.860418,0.5354
qa2885,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.684654,0.150591,0.2456,0.9076,0.534063,0.835245,0.5484
qa2886,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.754745,0.150772,0.2667,0.9928,0.603973,0.905517,0.3812
qa2887,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.708694,0.142332,0.2485,0.9064,0.566362,0.851026,0.4676
qa2888,1.456,2.23163e-16,1.456,1.456,1.456,1.456,0.675805,0.142694,0.2473,0.9005,0.533111,0.818499,0.5555
qa2889,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.654883,0.14225,0.2366,0.8888,0.512633,0.797133,0.4852
qa2890,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.638895,0.141118,0.2486,0.8926,0.497777,0.780013,0.4814
qa2891,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.6252,0.14371,0.2343,0.8889,0.48149,0.76891,0.4851
qa2892,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.614326,0.144361,0.2259,0.8866,0.469965,0.758687,0.4874
qa2893,1.374,4.46326e-16,1.374,1.374,1.374,1.374,0.939077,0.201858,0.311,1.213,0.737219,1.14094,0.161
qa2915,1.299,2.23163e-16,1.299,1.299,1.299,1.299,2.57961,0.46531,1.554,4.099,2.1143,3.04492,0.255
qa2916,6.941,1.78531e-15,6.941,6.941,6.941,6.941,3.09914,0.661738,1.835,5.471,2.4374,3.76088,1.47
qa2925,11.102,0,11.102,11.102,11.102,11.102,4.38664,1.06616,3.026,8.567,3.32048,5.4528,2.535
qa2926,19.207,3.57061e-15,19.207,19.207,19.207,19.207,5.70017,1.34676,3.764,10.62,4.35341,7.04693,8.587
qa2927,19.207,3.57061e-15,19.207,19.207,19.207,19.207,6.00427,1.43037,3.892,10.9,4.5739,7.43464,8.307
qa2928,11.358,1.78531e-15,11.358,11.358,11.358,11.358,5.9197,1.39935,3.815,10.43,4.52035,7.31905,0.928
qa2948,4.934,1.78531e-15,4.934,4.934,4.934,4.934,3.40214,0.493864,2.565,4.84,2.90828,3.896,0.094
qa2951,4.374,8.92653e-16,4.374,4.374,4.374,4.374,3.02856,0.398875,2.35,4.248,2.62969,3.42743,0.126
qa2952,4.19,1.78531e-15,4.19,4.19,4.19,4.19,2.87499,0.364096,2.245,3.933,2.51089,3.23909,0.257
qa2953,4.01,1.78531e-15,4.01,4.01,4.01,4.01,2.89648,0.341979,2.283,3.875,2.5545,3.23846,0.135
qa2955,7.155,0,7.155,7.155,7.155,7.155,3.58106,0.341959,2.895,4.633,3.2391,3.92302,2.522
qa2956,5.711,0,5.711,5.711,5.711,5.711,3.43371,0.30893,2.814,4.283,3.12478,3.74264,1.428
qa2957,4.934,1.78531e-15,4.934,4.934,4.934,4.934,3.30522,0.28751,2.743,4.107,3.01771,3.59273,0.827
qa2958,13.976,0,13.976,13.976,13.976,13.976,4.74829,0.377699,4.004,5.808,4.37059,5.12599,8.168
qa2959,23.094,0,23.094,23.094,23.094,23.094,9.75137,1.10027,6.883,15.27,8.6511,10.8516,7.824
qa2960,27.276,3.57061e-15,27.276,27.276,27.276,27.276,11.6766,1.21764,8.21,17.21,10.459,12.8943,10.066
qa2961,29.462,7.14122e-15,29.462,29.462,29.462,29.462,13.2029,1.26818,9.469,18.5,11.9347,14.4711,10.962
qa2962,34.511,7.14122e-15,34.511,34.511,34.511,34.511,13.4492,1.12585,10.09,17.37,12.3233,14.5751,17.141
qa2963,45.173,0,45.173,45.173,45.173,45.173,12.8224,0.93207,10.03,15.29,11.8903,13.7545,29.883
qa2964,28.719,1.42824e-14,28.719,28.719,28.719,28.719,11.857,0.756787,9.709,13.82,11.1002,12.6138,14.899
qa2965,20.8,3.57061e-15,20.8,20.8,20.8,20.8,12.435,0.816611,10.22,14.6,11.6184,13.2516,6.2
qa2966,23.434,3.57061e-15,23.434,23.434,23.434,23.434,15.7612,1.25481,12.27,20.77,14.5064,17.016,2.664
qa2967,34.511,7.14122e-15,34.511,34.511,34.511,34.511,18.7372,1.57921,14.48,24.93,17.158,20.3164,9.581
qa2968,29.462,7.14122e-15,29.462,29.462,29.462,29.462,20.2203,1.66843,15.95,26.14,18.5519,21.8887,3.322
qa2976,10.591,1.78531e-15,10.591,10.591,10.591,10.591,12.2063,0.592399,10.92,14.92,11.6139,12.7987,0.329
qa2977,9.869,0,9.869,9.869,9.869,9.869,11.3491,0.532023,10.33,13.58,10.8171,11.8811,0.461
qa2978,8.929,0,8.929,8.929,8.929,8.929,10.5986,0.483219,9.67,12.38,10.1154,11.0818,0.741
qa2979,8.247,5.35592e-15,8.247,8.247,8.247,8.247,9.93077,0.452075,8.875,11.32,9.47869,10.3828,0.628
qa2980,7.586,3.57061e-15,7.586,7.586,7.586,7.586,9.34568,0.431571,8.182,10.39,8.91411,9.77725,0.596
qa2981,7.155,0,7.155,7.155,7.155,7.155,9.03142,0.413732,7.943,9.909,8.61769,9.44515,0.788
qa2982,7.586,3.57061e-15,7.586,7.586,7.586,7.586,10.4062,0.429539,9.417,11.5,9.97665,10.8357,1.831
qa2983,17.102,1.07118e-14,17.102,17.102,17.102,17.102,11.4933,0.569841,10.23,13.42,10.9235,12.0631,3.682
qa2984,18.293,3.57061e-15,18.293,18.293,18.293,18.293,11.5893,0.595485,10.18,13.92,10.9938,12.1848,4.373
qa2985,16.21,7.14122e-15,16.21,16.21,16.21,16.21,11.1681,0.582437,9.778,13.5,10.5856,11.7505,2.71
qa2986,13.423,0,13.423,13.423,13.423,13.423,10.5531,0.549171,9.27,12.62,10.0039,11.1023,0.803
qa2987,11.613,0,11.613,11.613,11.613,11.613,9.89845,0.525196,8.688,11.58,9.37325,10.4236,0.033
qa3010,4.934,1.78531e-15,4.934,4.934,4.934,4.934,3.71603,0.404033,2.555,4.814,3.312,4.12006,0.12
qa3011,4.934,1.78531e-15,4.934,4.934,4.934,4.934,3.58113,0.396395,2.448,4.637,3.18474,3.97752,0.297
qa3012,4.746,1.78531e-15,4.746,4.746,4.746,4.746,3.44577,0.390639,2.337,4.469,3.05513,3.83641,0.277
qa3013,4.746,1.78531e-15,4.746,4.746,4.746,4.746,3.31496,0.384299,2.222,4.283,2.93066,3.69926,0.463
qa3014,4.746,1.78531e-15,4.746,4.746,4.746,4.746,3.29223,0.378276,2.241,4.221,2.91395,3.67051,0.525
qa3015,4.557,8.92653e-16,4.557,4.557,4.557,4.557,3.25767,0.373656,2.248,4.166,2.88401,3.63133,0.391
qa3016,4.557,8.92653e-16,4.557,4.557,4.557,4.557,3.15497,0.367323,2.209,4.04,2.78765,3.52229,0.517
qa3017,4.557,8.92653e-16,4.557,4.557,4.557,4.557,3.0496,0.362463,2.084,3.946,2.68714,3.41206,0.611
qa3018,4.374,8.92653e-16,4.374,4.374,4.374,4.374,2.93999,0.352587,2.033,3.825,2.5874,3.29258,0.549
qa3019,4.19,1.78531e-15,4.19,4.19,4.19,4.19,2.83795,0.345517,1.962,3.735,2.49243,3.18347,0.455
qa3020,4.01,1.78531e-15,4.01,4.01,4.01,4.01,2.73476,0.340366,1.847,3.644,2.39439,3.07513,0.366
qa3021,3.83,1.33898e-15,3.83,3.83,3.83,3.83,2.64272,0.332511,1.803,3.548,2.31021,2.97523,0.282
qa3022,3.83,1.33898e-15,3.83,3.83,3.83,3.83,2.55342,0.327872,1.707,3.463,2.22555,2.88129,0.367
qa3023,4.01,1.78531e-15,4.01,4.01,4.01,4.01,2.4639,0.325404,1.61,3.406,2.1385,2.7893,0.604
qa3024,4.374,8.92653e-16,4.374,4.374,4.374,4.374,2.40404,0.319687,1.552,3.302,2.08435,2.72373,1.072
qa3025,4.19,1.78531e-15,4.19,4.19,4.19,4.19,2.33416,0.311512,1.488,3.236,2.02265,2.64567,0.954
qa3026,4.19,1.78531e-15,4.19,4.19,4.19,4.19,2.26579,0.309844,1.422,3.169,1.95595,2.57563,1.021
qa3027,4.01,1.78531e-15,4.01,4.01,4.01,4.01,2.19949,0.306572,1.365,3.087,1.89292,2.50606,0.923
qa3028,4.01,1.78531e-15,4.01,4.01,4.01,4.01,2.13975,0.302658,1.304,3.004,1.83709,2.44241,1.006
qa3029,3.83,1.33898e-15,3.83,3.83,3.83,3.83,2.08093,0.299207,1.21,2.953,1.78172,2.38014,0.877
qa3030,3.83,1.33898e-15,3.83,3.83,3.83,3.83,2.02366,0.295343,1.179,2.901,1.72832,2.319,0.929
qa3031,3.83,1.33898e-15,3.83,3.83,3.83,3.83,1.9727,0.293369,1.125,2.839,1.67933,2.26607,0.991
qa3032,3.83,1.33898e-15,3.83,3.83,3.83,3.83,1.92705,0.289477,1.098,2.791,1.63757,2.21653,1.039
qa3033,3.83,1.33898e-15,3.83,3.83,3.83,3.83,1.93209,0.287853,1.1,2.762,1.64424,2.21994,1.068
qa3034,3.83,1.33898e-15,3.83,3.83,3.83,3.83,1.88707,0.28316,1.053,2.705,1.60391,2.17023,1.125
qa3035,3.659,1.78531e-15,3.659,3.659,3.659,3.659,1.83981,0.280003,1.046,2.628,1.55981,2.11981,1.031
qa3036,3.83,1.33898e-15,3.83,3.83,3.83,3.83,2.11233,0.282694,1.224,2.767,1.82964,2.39502,1.063
qa3037,4.934,1.78531e-15,4.934,4.934,4.934,4.934,2.11562,0.285764,1.218,2.766,1.82986,2.40138,2.168
qa3038,5.318,8.92653e-16,5.318,5.318,5.318,5.318,2.08286,0.282621,1.18,2.726,1.80024,2.36548,2.592
qa3039,4.934,1.78531e-15,4.934,4.934,4.934,4.934,2.03482,0.279962,1.161,2.657,1.75486,2.31478,2.277
qa3040,4.557,8.92653e-16,4.557,4.557,4.557,4.557,1.97476,0.273402,1.108,2.624,1.70136,2.24816,1.933
qa3041,4.374,8.92653e-16,4.374,4.374,4.374,4.374,1.91346,0.267507,1.061,2.556,1.64595,2.18097,1.818
qa3042,4.19,1.78531e-15,4.19,4.19,4.19,4.19,1.85269,0.26252,1.032,2.513,1.59017,2.11521,1.677
qa3043,4.01,1.78531e-15,4.01,4.01,4.01,4.01,1.79421,0.256442,0.9883,2.464,1.53777,2.05065,1.546
qa3044,3.83,1.33898e-15,3.83,3.83,3.83,3.83,1.73725,0.251755,0.9505,2.384,1.4855,1.98901,1.446
qa3045,3.659,1.78531e-15,3.659,3.659,3.659,3.659,1.68297,0.248023,0.9157,2.331,1.43494,1.93099,1.328
qa3046,3.488,0,3.488,3.488,3.488,3.488,1.63693,0.243837,0.8793,2.281,1.3931,1.88077,1.207
qa3047,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.5912,0.242489,0.8483,2.259,1.34872,1.83369,1.071
qa3048,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.54768,0.239721,0.8281,2.201,1.30796,1.7874,1.129
qa3049,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.50935,0.237186,0.776,2.18,1.27216,1.74654,1.15
qa3050,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.47355,0.235439,0.7644,2.123,1.23811,1.70899,1.207
qa3051,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.43883,0.232883,0.7447,2.064,1.20595,1.67172,1.266
qa3052,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.40791,0.230698,0.7081,2.032,1.17721,1.63861,1.298
qa3053,3.33,1.33898e-15,3.33,3.33,3.33,3.33,1.37461,0.229991,0.6822,2.002,1.14462,1.6046,1.328
qa3054,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.3487,0.227839,0.6774,1.966,1.12086,1.57654,1.205
qa3055,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.32561,0.227111,0.6469,1.953,1.0985,1.55272,1.218
qa3056,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.29631,0.226686,0.6386,1.889,1.06963,1.523,1.282
qa3057,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.27173,0.224329,0.6242,1.86,1.04741,1.49606,1.311
qa3058,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.25109,0.222978,0.5952,1.857,1.02811,1.47407,1.314
qa3059,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.22957,0.220778,0.5876,1.807,1.0088,1.45035,1.217
qa3060,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.20893,0.220999,0.566,1.778,0.987929,1.42993,1.246
qa3061,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.1913,0.219078,0.56,1.764,0.972225,1.41038,1.26
qa3062,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.17336,0.217746,0.5476,1.729,0.955616,1.39111,1.295
qa3063,3.171,8.92653e-16,3.171,3.171,3.171,3.171,1.1666,0.216425,0.5451,1.703,0.950173,1.38302,1.468
qa3064,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.14565,0.213695,0.5251,1.711,0.93196,1.35935,1.313
qa3065,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.13285,0.21516,0.5197,1.647,0.91769,1.34801,1.377
qa3066,3.024,4.46326e-16,3.024,3.024,3.024,3.024,1.1233,0.215987,0.5167,1.653,0.907314,1.33929,1.371
qa3067,2.877,8.92653e-16,2.877,2.877,2.877,2.877,1.108,0.215149,0.4995,1.622,0.892854,1.32315,1.255
qa3068,2.877,8.92653e-16,2.877,2.877,2.877,2.877,1.0911,0.212943,0.488,1.607,0.878156,1.30404,1.27
qa3069,2.741,0,2.741,2.741,2.741,2.741,1.07511,0.210572,0.471,1.584,0.864537,1.28568,1.157
qa3070,2.741,0,2.741,2.741,2.741,2.741,1.07487,0.211325,0.4817,1.581,0.863545,1.28619,1.16
qa3071,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.05766,0.210277,0.462,1.562,0.847388,1.26794,1.043
qa3072,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.04189,0.208861,0.448,1.519,0.833027,1.25075,1.086
qa3073,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.02793,0.207188,0.4374,1.506,0.820742,1.23512,1.099
qa3074,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.01648,0.206619,0.4496,1.506,0.809857,1.22309,1.099
qa3075,2.605,1.33898e-15,2.605,2.605,2.605,2.605,1.00321,0.203531,0.4458,1.471,0.799683,1.20674,1.134
qa3076,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.988312,0.201781,0.4328,1.454,0.786531,1.19009,1.026
qa3077,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.974557,0.200264,0.4178,1.424,0.774293,1.17482,1.056
qa3078,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.966154,0.20258,0.4078,1.419,0.763574,1.16873,1.061
qa3079,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.954045,0.19957,0.4087,1.407,0.754475,1.15361,1.073
qa3080,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.944443,0.197689,0.4034,1.389,0.746754,1.14213,1.091
qa3081,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.934801,0.197654,0.3943,1.371,0.737147,1.13246,1.109
qa3082,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.921561,0.196122,0.3969,1.367,0.725439,1.11768,1.113
qa3083,2.605,1.33898e-15,2.605,2.605,2.605,2.605,0.944308,0.199176,0.3954,1.37,0.745132,1.14348,1.235
qa3084,2.741,0,2.741,2.741,2.741,2.741,0.946601,0.196714,0.4101,1.388,0.749887,1.14332,1.353
qa3085,2.605,1.33898e-15,2.605,2.605,2.605,2.605,0.934664,0.195656,0.4039,1.356,0.739008,1.13032,1.249
qa3086,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.915541,0.191968,0.3993,1.335,0.723573,1.10751,1.145
qa3087,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.903888,0.190776,0.3947,1.308,0.713112,1.09466,1.047
qa3088,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.892278,0.189942,0.4012,1.314,0.702336,1.08222,1.041
qa3089,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.882936,0.190223,0.367,1.286,0.692713,1.07316,1.069
qa3090,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.872383,0.188848,0.3495,1.29,0.683535,1.06123,1.065
qa3091,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.863223,0.18793,0.357,1.263,0.675293,1.05115,1.092
qa3092,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.853959,0.187492,0.3463,1.24,0.666467,1.04145,1.115
qa3093,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.847218,0.186639,0.3481,1.241,0.660579,1.03386,1.114
qa3094,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.835665,0.187383,0.3473,1.238,0.648282,1.02305,1.117
qa3095,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.828481,0.18569,0.344,1.223,0.642791,1.01417,1.132
qa3096,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.827297,0.183026,0.3373,1.207,0.644271,1.01032,1.148
qa3097,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.83467,0.186249,0.348,1.207,0.648421,1.02092,1.273
qa3098,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.820822,0.183807,0.3429,1.194,0.637015,1.00463,1.286
qa3099,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.812328,0.183092,0.3346,1.187,0.629236,0.99542,1.293
qa3100,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.802854,0.181422,0.3138,1.161,0.621432,0.984276,1.194
qa3101,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.793806,0.180853,0.3124,1.155,0.612953,0.974659,1.2
qa3102,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.786659,0.179667,0.3125,1.151,0.606992,0.966326,1.204
qa3103,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.779112,0.178711,0.2979,1.128,0.600401,0.957823,1.227
qa3104,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.773909,0.178185,0.304,1.135,0.595724,0.952094,1.105
qa3105,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.799173,0.177453,0.3203,1.141,0.62172,0.976626,1.214
qa3106,2.48,1.33898e-15,2.48,2.48,2.48,2.48,1.0393,0.197273,0.4599,1.452,0.842029,1.23658,1.028
qa3107,3.33,1.33898e-15,3.33,3.33,3.33,3.33,0.994705,0.197577,0.4356,1.535,0.797128,1.19228,1.795
qa3108,2.877,8.92653e-16,2.877,2.877,2.877,2.877,0.961059,0.19444,0.4352,1.523,0.766619,1.1555,1.354
qa3109,2.741,0,2.741,2.741,2.741,2.741,0.930198,0.189756,0.4219,1.475,0.740442,1.11995,1.266
qa3110,2.605,1.33898e-15,2.605,2.605,2.605,2.605,0.903025,0.181106,0.4247,1.397,0.721919,1.08413,1.208
qa3111,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.877484,0.175342,0.4134,1.335,0.702142,1.05283,1.145
qa3112,2.48,1.33898e-15,2.48,2.48,2.48,2.48,0.853954,0.171689,0.3974,1.291,0.682265,1.02564,1.189
qa3113,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.832127,0.165506,0.3947,1.209,0.666621,0.997633,1.146
qa3114,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.812017,0.160932,0.3836,1.146,0.651085,0.972949,1.209
qa3115,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.79679,0.156732,0.3854,1.112,0.640058,0.953522,1.243
qa3116,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.782322,0.156028,0.3646,1.073,0.626294,0.93835,1.282
qa3117,2.355,1.33898e-15,2.355,2.355,2.355,2.355,0.769002,0.155078,0.3466,1.062,0.613924,0.92408,1.293
qa3118,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.757407,0.152146,0.347,1.04,0.605261,0.909553,1.2
qa3119,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.74739,0.151784,0.3352,1.034,0.595606,0.899174,1.206
qa3120,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.738212,0.149944,0.3305,1.027,0.588268,0.888156,1.213
qa3121,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.728801,0.15166,0.3128,1.027,0.577141,0.880461,1.213
qa3122,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.721225,0.15102,0.3124,1.005,0.570205,0.872245,1.235
qa3123,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.711834,0.149482,0.3175,0.9931,0.562352,0.861316,1.2469
qa3124,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.704416,0.150549,0.3037,1,0.553867,0.854965,1.24
qa3125,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.697414,0.151049,0.2829,0.9895,0.546365,0.848463,1.2505
qa3126,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.691977,0.151034,0.2914,0.9792,0.540943,0.843011,1.2608
qa3127,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.687067,0.148413,0.2848,0.9746,0.538654,0.83548,1.2654
qa3128,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.682901,0.150411,0.2724,0.9659,0.53249,0.833312,1.2741
qa3129,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.676032,0.149336,0.2599,0.97,0.526696,0.825368,1.27
qa3130,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.671348,0.148945,0.257,0.9706,0.522403,0.820293,1.2694
qa3131,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.665158,0.148216,0.2603,0.9597,0.516942,0.813374,1.2803
qa3132,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.66021,0.148115,0.2553,0.9481,0.512095,0.808325,1.2919
qa3133,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.656959,0.14603,0.2468,0.9339,0.510929,0.802989,1.3061
qa3134,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.653398,0.148845,0.2511,0.9381,0.504553,0.802243,1.3019
qa3135,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.649957,0.147281,0.2426,0.9142,0.502676,0.797238,1.3258
qa3136,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.647405,0.147453,0.2444,0.9191,0.499952,0.794858,1.3209
qa3137,2.24,1.33898e-15,2.24,2.24,2.24,2.24,0.642777,0.146403,0.2391,0.9126,0.496374,0.78918,1.3274
qa3138,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.639381,0.147021,0.2354,0.921,0.49236,0.786402,1.203
qa3139,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.630774,0.145536,0.2309,0.9156,0.485238,0.77631,1.2084
qa3140,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.625829,0.146343,0.2226,0.9071,0.479486,0.772172,1.2169
qa3141,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.624208,0.14636,0.2202,0.8819,0.477848,0.770568,1.2421
qa3142,2.124,4.46326e-16,2.124,2.124,2.124,2.124,0.618387,0.144565,0.2185,0.8783,0.473822,0.762952,1.2457
qa3143,2.018,4.46326e-16,2.018,2.018,2.018,2.018,0.617384,0.142122,0.2269,0.8718,0.475262,0.759506,1.1462
